,0,1,2,3,4,5
1419259,4,2057937802,Sat Jun 06 13:57:05 PDT 2009,NO_QUERY,nkotbdiva,I was pointing out hubby's gray in his facial hair. . N he said it was premature   age-ualtion. . What a dork!  Brooke  
1126942,4,1975106050,Sat May 30 14:27:37 PDT 2009,NO_QUERY,Hamza_DaKid,"50 followers wuhoo! i shall celebrate! so happy for SuBo, how gracious?! "
243651,0,1981594324,Sun May 31 09:29:09 PDT 2009,NO_QUERY,ChristianIvann,Twitters making my phone freeze so I can't check @'s 
375446,0,2051460325,Fri Jun 05 22:04:51 PDT 2009,NO_QUERY,DWA3415,can't find halo  DWA
1555214,4,2185077813,Mon Jun 15 16:51:07 PDT 2009,NO_QUERY,MariePaulin,im so full.. i love taiwan cafe 
863070,4,1677017691,Sat May 02 00:06:41 PDT 2009,NO_QUERY,Cadistra,"@Ktok /cheer! Well, I'm a poor artist, so I get to rent for the next....oh, however long. "
1291640,4,2002916404,Tue Jun 02 05:28:18 PDT 2009,NO_QUERY,kiepearls915,Going to bed!  Night sweeties. x
952520,4,1824467803,Sun May 17 01:30:42 PDT 2009,NO_QUERY,MGMarts,@jealousydesign Thank you 
728992,0,2263207055,Sun Jun 21 00:12:52 PDT 2009,NO_QUERY,jamiejamison,What a long day. I can't find my aloe vera 
978023,4,1833793115,Mon May 18 00:28:52 PDT 2009,NO_QUERY,kkkrista,@glenduh no! i really want to see them too 
1146079,4,1977879814,Sat May 30 21:55:10 PDT 2009,NO_QUERY,glossmenagerie,"@temptalia 2 kitties, Sienna &amp; Sebastien  Sienna's 5th bday is on Monday!"
682246,0,2249947808,Fri Jun 19 23:21:23 PDT 2009,NO_QUERY,cipie_crazy,i'm confused updating my status 
1568817,4,2188284507,Mon Jun 15 21:37:12 PDT 2009,NO_QUERY,sidrajalil1132,@ammaryasir I watched the videos of 92 world cup before sleeping - may be thats the reason 
752815,0,2286669309,Mon Jun 22 16:45:45 PDT 2009,NO_QUERY,Mommy0106,Just got home....waitin for my studsband to get off work....I need to smoke but it aint the same without my boo 
778746,0,2322762417,Wed Jun 24 23:13:21 PDT 2009,NO_QUERY,bonbonita,hay.  i think i have enough on my plate already. school might have to wait a little while longer. 
909131,4,1751105790,Sat May 09 18:40:38 PDT 2009,NO_QUERY,xtine68,@UncleRUSH get well soon! God is watching over you 
922669,4,1754475431,Sun May 10 06:23:57 PDT 2009,NO_QUERY,aswas,@effle a2 + b2 equals c2? imagine superscripts. didn't have to google it or anything. 
1583415,4,2190433176,Tue Jun 16 02:43:00 PDT 2009,NO_QUERY,Hjoorth,@x3mrspattinson we had it on my efterskole.. but i never got it 
354207,0,2039661266,Thu Jun 04 22:29:46 PDT 2009,NO_QUERY,covertpingu,My tummy not happy 
1508959,4,2174736769,Sun Jun 14 23:11:54 PDT 2009,NO_QUERY,Achmahim,My Elf Hunter (Borowen) just hit the one gold mark....she's lvl18  #LOTRO via http://twib.es/DWP
1347328,4,2044524905,Fri Jun 05 09:29:07 PDT 2009,NO_QUERY,JenWSmith,@AnthonyJonSmith Wooo You.  
686386,0,2251018938,Sat Jun 20 02:11:01 PDT 2009,NO_QUERY,CarstenMKIV,@LyssaPearl THX. Sadly its the standard silver  Gonna change that in a few month ;)
1297674,4,2004624083,Tue Jun 02 08:29:28 PDT 2009,NO_QUERY,mr_foto,@ratusyura how much are they? Which are ur favourites? 
371552,0,2050454730,Fri Jun 05 18:41:53 PDT 2009,NO_QUERY,Violetta007,"@juicystar007 awww, therefore no video for today ?  not going to show us your shoes!!!"
1263602,4,1999077524,Mon Jun 01 19:36:12 PDT 2009,NO_QUERY,mrpearson253,Mmmmmmm crock pot chicken and dumplings! 
1459972,4,2063802735,Sun Jun 07 04:08:04 PDT 2009,NO_QUERY,niccoollee,"@jackalltimelow wow, just noticed you changed your background. what is it? junkfood?? "
508133,0,2189088501,Mon Jun 15 23:12:55 PDT 2009,NO_QUERY,ladiiekillz,going 2 dream bout my teddy &amp; hope dreaming bout me 2 
1017638,4,1881885083,Fri May 22 05:46:52 PDT 2009,NO_QUERY,LindseyNorris,"I don't care if Mondays blue. Tuesdays gray and Wednesday too. Thursday I don't care 'bout you. It's FRIDAY, I'm in love "
1343280,4,2039710519,Thu Jun 04 22:36:45 PDT 2009,NO_QUERY,ashleyrudolph07,Chillin watching Marley and Me 
1323999,4,2014960315,Wed Jun 03 03:15:18 PDT 2009,NO_QUERY,SHiiRLZ,@Braddizzle Rightio then. YOU'RE an asshole 
94277,0,1770997881,Mon May 11 22:52:15 PDT 2009,NO_QUERY,laurakim123,@Jenty Morning! I am also feeling like it should be home time now 
546445,0,2201763735,Tue Jun 16 20:44:20 PDT 2009,NO_QUERY,hiLleS,so much for the beach bars....poooooring rain 
614570,0,2225938895,Thu Jun 18 11:20:00 PDT 2009,NO_QUERY,KaggyRatbags,@RealMattLucas STILL too far away 
1332124,4,2016123399,Wed Jun 03 06:12:37 PDT 2009,NO_QUERY,wayfm_nashville,@musiclover37209 haha nice! I'll have to check it out 
18530,0,1556624618,Sat Apr 18 23:36:47 PDT 2009,NO_QUERY,crapforcrap,"Now, only 10 billion more shopping carts to go. "
1500645,4,2071221623,Sun Jun 07 19:02:20 PDT 2009,NO_QUERY,erynstunner,@_ktlynn_ hahaha yay! that means he'll be up and ready to meet his future boyfriend...whiskers! 
1364538,4,2049765054,Fri Jun 05 17:27:36 PDT 2009,NO_QUERY,kcunning,"@callahad My bb is work issued, so no jumping. But I'm looking for something more robust for me "
24031,0,1557878884,Sun Apr 19 06:24:16 PDT 2009,NO_QUERY,chaoticllama,"@shaktigurl when you gonna send me some sun dammit, raining 2 days now "
451943,0,2069899257,Sun Jun 07 16:44:01 PDT 2009,NO_QUERY,LonewolfLakota,@kirstiealley Not much on TV tonight   All repeats. I hear that Nurse Jackie show is real good.  Weeds is on too.  Love that show!
1537813,4,2179703986,Mon Jun 15 09:28:07 PDT 2009,NO_QUERY,kaswood546,Listening to twitters while twittering 
1122453,4,1974332848,Sat May 30 12:55:00 PDT 2009,NO_QUERY,marilyndevonish,"@MediaCoach Yup, they have a pretty good Motown night line-up! Wasn't around at its inception  but grew up with it so nice end to the eve"
232619,0,1979204300,Sun May 31 02:03:13 PDT 2009,NO_QUERY,lindscook,"Had a better than expected day, but now a little bummed "
371009,0,2050289788,Fri Jun 05 18:24:22 PDT 2009,NO_QUERY,ChandaJane,@muzzysgirl sorry we can't make it to his party 
135785,0,1879964993,Thu May 21 23:40:30 PDT 2009,NO_QUERY,Crensci,I miss my friends @flanniganemery and @hadleymurphy I haven't seen them all day 
1326279,4,2015235491,Wed Jun 03 04:05:55 PDT 2009,NO_QUERY,mikebladen,"@LittleFletcher 6:55am, what the flippin' 'eck were you doing up at that time, silly person  xxx"
362515,0,2047449886,Fri Jun 05 13:40:13 PDT 2009,NO_QUERY,SimplyStar,@Uncle_Trav my warranty with honda doesn't cover alot at all. 
32402,0,1564248061,Mon Apr 20 02:32:12 PDT 2009,NO_QUERY,chavie101,@PapareBoy everything about vista is a bitch... 
1562107,4,2186743633,Mon Jun 15 19:16:25 PDT 2009,NO_QUERY,EHASSELBECK,@K8Hull so happy to hear it!  if you have any ?'s i am here.  GO GFREE GIRL!
751298,0,2286024606,Mon Jun 22 15:53:49 PDT 2009,NO_QUERY,kasdc, More than 100 people injured at last report.
1489919,4,2068781798,Sun Jun 07 14:41:18 PDT 2009,NO_QUERY,meek_indeed,i really love the movie &quot;8 women&quot; (8 filles). its on logo now and its so awesome. it could easily be a play! luv ettt. 
636773,0,2234007661,Thu Jun 18 22:16:01 PDT 2009,NO_QUERY,AMAUIBLOG,@aewang Nope   maybe this weekend; Jaime from @Lahainadotcom did go #mauifilmfest
540708,0,2199837176,Tue Jun 16 18:04:21 PDT 2009,NO_QUERY,fabuliz,@dhlawrencexvii I wanna be a Frederick's of Hollywood bra!  pweeeese?!
669178,0,2246175936,Fri Jun 19 17:12:17 PDT 2009,NO_QUERY,lizzer10,I really need to get out of this awful 
13969,0,1553487930,Sat Apr 18 14:24:06 PDT 2009,NO_QUERY,sleepbotzz,@DavidGallagher didn't play a 3rd game today. they is all tired from the sun 
57972,0,1685790566,Sun May 03 02:05:41 PDT 2009,NO_QUERY,poppoppixel,@nekronurse your epic fail nights are better tha mine 
402448,0,2057937237,Sat Jun 06 13:57:01 PDT 2009,NO_QUERY,8ecca8oo,grabbin a take away and getting off to bed little one not to welll 
782445,0,2323663825,Thu Jun 25 01:10:42 PDT 2009,NO_QUERY,HoneyHoward,emergency room 
779404,0,2322919404,Wed Jun 24 23:32:24 PDT 2009,NO_QUERY,_dash,stupid sureseats.com glitch. i wanna reserve seats now! 
1395558,4,2053737426,Sat Jun 06 05:32:51 PDT 2009,NO_QUERY,GHmltn,@belladonna20 @stevehealy @acemas21 - oh cripes the twittersphere is in a lo mood today - it is the fault of 'men' isn't it 
1517875,4,2175896437,Mon Jun 15 02:18:50 PDT 2009,NO_QUERY,VEEgasbabyyy,@TreDStylist go to prive tomorrow  were bangin 
1066652,4,1965352867,Fri May 29 15:46:13 PDT 2009,NO_QUERY,AmpersandPrime,@jeffgirton noted. 
1151609,4,1978628998,Sat May 30 23:57:24 PDT 2009,NO_QUERY,kolorkube,@FollowMe_RnBE Blue - One Love  .. next time
1082651,4,1968740523,Fri May 29 22:06:17 PDT 2009,NO_QUERY,ishnamedkarl,haven't danced in this garage in agess 
950214,4,1823944235,Sat May 16 23:30:11 PDT 2009,NO_QUERY,ErictheAzn,@cindydisaster I luvvvs my mac 
312367,0,2001511332,Tue Jun 02 01:07:31 PDT 2009,NO_QUERY,SusanTerese,Just had the most terrible dream 
1525211,4,2176837703,Mon Jun 15 04:52:21 PDT 2009,NO_QUERY,staciihori,On the second food run of the night...  lol geez  guys!  Oh well.  Brys is keeping me company!  
841803,4,1563536997,Sun Apr 19 23:13:01 PDT 2009,NO_QUERY,balajicuttackam,You better stop having seeds.... Looks like this guy inhaled one  http://bit.ly/AqfkC
741402,0,2266253120,Sun Jun 21 08:10:47 PDT 2009,NO_QUERY,Heyhomee,"I really can't clown goin to WalMart anymore!  When u have a babygirl, u'll find ur way there also!!"
95235,0,1791789268,Wed May 13 21:06:36 PDT 2009,NO_QUERY,leeye,I want it  http://www.uggbootsuggstopsale.com.au
349908,0,2017408802,Wed Jun 03 08:20:38 PDT 2009,NO_QUERY,bsmoove,AT WORK AND ITS RAINING LIKE CRAZY ON THE WEST SIDE. 
1336984,4,2017440988,Wed Jun 03 08:23:44 PDT 2009,NO_QUERY,littlej4,finally summer! 
1294490,4,2003517466,Tue Jun 02 06:40:40 PDT 2009,NO_QUERY,DarkPiano,@DvineExpression Great! 
1189860,4,1983607058,Sun May 31 13:29:00 PDT 2009,NO_QUERY,Sylwia_hsarC,"@FragileBubble wow, great, but I heard about 12... only...  on Mars album I mean "
1417212,4,2057551525,Sat Jun 06 13:12:54 PDT 2009,NO_QUERY,FlissTee,@benz87 could be a lot worse 
325783,0,2007715227,Tue Jun 02 13:02:46 PDT 2009,NO_QUERY,jennyftw,@asiariffic omg pinkberry. i hate it that we don't have them in nj 
780059,0,2323082212,Wed Jun 24 23:52:25 PDT 2009,NO_QUERY,marymba,i am very frustrated with #youtube right now... i just want my playlist so i can go to sleep!!! 
861151,4,1676588467,Fri May 01 22:30:36 PDT 2009,NO_QUERY,chesterbe,@_shinoda no just Europe and Asia this year. Maybe next 
985114,4,1834445659,Mon May 18 02:58:03 PDT 2009,NO_QUERY,mymusicforyou,"some basic track is done, now making texts and will add some deep woman voice "
871141,4,1678575692,Sat May 02 07:07:55 PDT 2009,NO_QUERY,colingalbraith,Tomorrow's gig review has appeared on a specialist forum in advance of publication - and is getting some very nice reviews from the fans 
870749,4,1678464933,Sat May 02 06:47:40 PDT 2009,NO_QUERY,sykes16,It's my birthday ! 
884370,4,1686286192,Sun May 03 04:43:33 PDT 2009,NO_QUERY,jamesganderson,So this is what it looks like from the back seat of a car...long time since I was here last   http://twitpic.com/4h396
1235863,4,1992688282,Mon Jun 01 09:09:44 PDT 2009,NO_QUERY,amtarun,@kaushikgopal.. I think all the docs are in pg limbo.. And im just bored.. procrastinating.. well both 
629353,0,2231620204,Thu Jun 18 18:48:08 PDT 2009,NO_QUERY,robinbirdsounds,"@nomad411 sadly, not so much.  3 year contract? that will be my longest relationship EVER."
308476,0,2000692775,Mon Jun 01 22:43:07 PDT 2009,NO_QUERY,WhitneyEP,"Since I'm like the only one tonight NOT at the Wiltern, I'm trying to download the Fix Your Face Vol.2 mixtape. .but  I CAN'T!!  WTF"
674092,0,2247688091,Fri Jun 19 19:28:24 PDT 2009,NO_QUERY,CodyKeith,@Dbomb252  are you still following me? please don't unfollow or block me. 
1226168,4,1990798111,Mon Jun 01 05:46:03 PDT 2009,NO_QUERY,GuitarLove08,@jessicannamaria Hahaha. Thanks! 
1123944,4,1974578870,Sat May 30 13:25:17 PDT 2009,NO_QUERY,nikipayne,@ Library Coffeehouse working on a story about pot culture 
1056425,4,1962484879,Fri May 29 11:07:04 PDT 2009,NO_QUERY,DanJonL,Naaah..never mind we're cool together  Hope you understand what I'm meaning haha silly me!
675496,0,2248109704,Fri Jun 19 20:06:59 PDT 2009,NO_QUERY,Ireneita,ohh why do i have so many freckles on my back. 
1469941,4,2064968679,Sun Jun 07 07:35:48 PDT 2009,NO_QUERY,aammee,Enjoying my mornings lately 
952616,4,1824486846,Sun May 17 01:35:35 PDT 2009,NO_QUERY,IamMaxatHotSpot,hey guys  at the street R those kids w/ her scooters(i mean thr witput a motor) &amp; they get on my nerves who drive since 9am roller?
1358408,4,2048220981,Fri Jun 05 14:51:11 PDT 2009,NO_QUERY,Antharris88,I want a krispy kreme in my town that would be so cool 
1036739,4,1956403384,Thu May 28 21:48:17 PDT 2009,NO_QUERY,Bluraven,@carriekerpen Thank YOU!  And congrats!
821790,4,1554166523,Sat Apr 18 16:15:06 PDT 2009,NO_QUERY,earthtoryann,i love the song six months by hey monday officially. 
191421,0,1969623615,Sat May 30 00:38:52 PDT 2009,NO_QUERY,turnitgrey,@sheppo287 they dont load on my phone 
892929,4,1691383180,Sun May 03 17:44:25 PDT 2009,NO_QUERY,sebs95,Going to Frankie G's with friendss 
677175,0,2248612348,Fri Jun 19 20:54:08 PDT 2009,NO_QUERY,SugaBabyGurl,Im bout to take my but to sleep didnt stay up late after all... Fail 
1165098,4,1979815418,Sun May 31 04:37:05 PDT 2009,NO_QUERY,ernibert,...wow... 
454640,0,2070696676,Sun Jun 07 18:08:41 PDT 2009,NO_QUERY,samietz,I cant believe how bad I hurt my back 
1355193,4,2047413527,Fri Jun 05 13:36:57 PDT 2009,NO_QUERY,skoop,"however, I've now created an app which searches Flickr for CC-licensed images "
835767,4,1558290344,Sun Apr 19 07:54:46 PDT 2009,NO_QUERY,iQuelz,"I just sent Mr Awesome off to work with a belly full of cheesy scramby eggs, bacon, toast &amp; coffee. I'm such a good little wifey "
1543184,4,2181277461,Mon Jun 15 11:36:33 PDT 2009,NO_QUERY,lourdesaviles,Just  talked to advisee working on Meteorology and Chemistry majors and  Math and Physics minors... exhausting just to think about it. 
369379,0,2049862934,Fri Jun 05 17:38:07 PDT 2009,NO_QUERY,XSudhaX,I hate lip syncing to songs i dislike cause they are so catchy 
788793,0,2325226055,Thu Jun 25 05:01:58 PDT 2009,NO_QUERY,emmacourtney85,@toootsies ... not pathetic at all  poor you! I once left my bed room for 2 days cos there was one in it!
6110,0,1469304785,Tue Apr 07 05:57:14 PDT 2009,NO_QUERY,NimbvsXYZ,The perfect girl for me is sitting in a cubicle next to me... unfortunately she's already taken 
1059773,4,1963307129,Fri May 29 12:31:31 PDT 2009,NO_QUERY,LuckyRivera,@CamielCruz look in the mirror again. no one so beautiful should EVER feel off point 
647040,0,2236661241,Fri Jun 19 04:14:46 PDT 2009,NO_QUERY,oherrol,NOOOOO IDRIS! BABY NOOOOO! hes legs are writhing in pain 
1076198,4,1967398237,Fri May 29 19:30:27 PDT 2009,NO_QUERY,Coach_Reggie,American beauty  
545577,0,2201482910,Tue Jun 16 20:20:16 PDT 2009,NO_QUERY,GodFirst08,"@PBishappy aww, you're leaving me?! "
1290698,4,2002778832,Tue Jun 02 05:08:17 PDT 2009,NO_QUERY,Allyxwithlove,welcome @mrnonsens 
301656,0,1998737483,Mon Jun 01 19:02:37 PDT 2009,NO_QUERY,bina13,my dad is a ROCKSTAR he surprised me today with my 2nd guitar my 1st is a very sad story my bro sold it wen i was 9 didnt get to use it 
1418599,4,2057818142,Sat Jun 06 13:43:08 PDT 2009,NO_QUERY,laurabethhk,around burlington until the 17th  im with out a cell for a while tho :-/ text some one who u think i might be with maybe ill respond
1215262,4,1989524206,Mon Jun 01 01:51:57 PDT 2009,NO_QUERY,Zorlone,@Jan_Geronimo @houseofpuroy @Ceblogger wassup guys? (yawn) I just woke up... 
752032,0,2286319415,Mon Jun 22 16:17:04 PDT 2009,NO_QUERY,Matt_Rey,Last @cobradogs of the year!!! Sad day   http://twitpic.com/854fp
751789,0,2286238355,Mon Jun 22 16:10:37 PDT 2009,NO_QUERY,efortney,@daisydukelba Ouch! Hope it doesn't leave a mark. 
1289817,4,2002658535,Tue Jun 02 04:49:49 PDT 2009,NO_QUERY,natwells3,removing nail polish then bed. mayb tv? nite xo 
709740,0,2257707006,Sat Jun 20 14:45:53 PDT 2009,NO_QUERY,amanda_cord,mitch is throwig up  I bet that evil Italian man poisened our food! 8O
659909,0,2242378941,Fri Jun 19 12:07:02 PDT 2009,NO_QUERY,iPrettyC_,leavin for work    ...bbl
1562827,4,2186927434,Mon Jun 15 19:32:20 PDT 2009,NO_QUERY,feltbeats,"@aerynblack Buying an iPhone! Ahhh, you really want to see those @dramamagazine pictures badly, don't you? "
558,0,1467951035,Mon Apr 06 22:57:50 PDT 2009,NO_QUERY,3WildBoys,Poor Sandra Cantu &amp; the Cantu family! My prayers go out to them! What a sick world we live in. She was only 8 
1586804,4,2190858111,Tue Jun 16 03:55:12 PDT 2009,NO_QUERY,hazieemah,"@loveablea ur library book , ku da hantar tau . australia trip ?!  "
198930,0,1971320900,Sat May 30 06:49:09 PDT 2009,NO_QUERY,chewychoco,last eight days of vacation! 
1293954,4,2003317088,Tue Jun 02 06:18:37 PDT 2009,NO_QUERY,martieee18,Now Playing: Single 
446223,0,2068345338,Sun Jun 07 13:55:35 PDT 2009,NO_QUERY,WendyJTT,is not happy that she's missing out on the Maracas beach lime today 
939431,4,1793680300,Thu May 14 03:36:48 PDT 2009,NO_QUERY,huwstephens,@jonhillcock i reckon you can 
1258195,4,1997854729,Mon Jun 01 17:34:19 PDT 2009,NO_QUERY,DannyAllenNunez,searching for Miley Cyrus concerts close to my area! I would be so happy if there was one by me Miley! Please come by NJ! 
34267,0,1564754344,Mon Apr 20 04:48:25 PDT 2009,NO_QUERY,emaaac,i thought i could sleep in 
77332,0,1696136294,Mon May 04 07:41:04 PDT 2009,NO_QUERY,Angerfist75,Later Twitter Im Going To School  Bye
631148,0,2232227507,Thu Jun 18 19:37:35 PDT 2009,NO_QUERY,andi8662,@220i_Ashley no working 
1096800,4,1970345183,Sat May 30 03:29:11 PDT 2009,NO_QUERY,mikkeljuhl,"Going to take a shower, and then I'll get ready for my birthday tomorrow! Everyone remember to greet me! "
746156,0,2282819115,Mon Jun 22 11:50:55 PDT 2009,NO_QUERY,DinosaurFarmer,im offically dying.....im lying on the ground in pain 
89901,0,1755542930,Sun May 10 09:24:29 PDT 2009,NO_QUERY,rachiereay278,"Really, really really  really really really really want to do some online shopping. Seen some niice stuff. No card or adress tho  poopy"
1362830,4,2049401669,Fri Jun 05 16:49:02 PDT 2009,NO_QUERY,keren4562,@peterfacinelli oh! and good luck to your daughter! 
510368,0,2189638787,Tue Jun 16 00:31:18 PDT 2009,NO_QUERY,melburgluft,Volkzone: hugs please: feeling very low atm and need someone to put me in there arms and comfort me  http://tinyurl.com/mu5zv8
338313,0,2014399772,Wed Jun 03 01:24:14 PDT 2009,NO_QUERY,DatsQuacktastic,oh damn. i got an email that said Katy Perry was following me...i knew it was good to be true! 
1463299,4,2064118044,Sun Jun 07 05:16:57 PDT 2009,NO_QUERY,Jordaynn09,coming home! soo tired. good thing i don't have to drive home today 
1482531,4,2067277913,Sun Jun 07 12:03:51 PDT 2009,NO_QUERY,ColleeninCA,@PaulineK I read that last night's performance  @ OR Shakespeare went on despite rain. We have tix for 1 outdoor perf. Umbrella: packed. 
242866,0,1981412407,Sun May 31 09:05:55 PDT 2009,NO_QUERY,Legsandboots,I dropped one of my rings in the subway 
